MeshID	Name	Synonym	DataSource
MESH:D009072	Moyamoya Disease	Classic Moyamoya Disease	MESH
MESH:D009072	Moyamoya Disease	Moya Moya	MESH
MESH:D009072	Moyamoya Disease	Moya Moya Disease	MESH
MESH:D009072	Moyamoya Disease	Moya-Moya	MESH
MESH:D009072	Moyamoya Disease	Moya-Moya Disease	MESH
MESH:D009072	Moyamoya Disease	Moyamoya	MESH
MESH:D009072	Moyamoya Disease	Moyamoya Disease	MESH
MESH:D009072	Moyamoya Disease	Moyamoya Syndrome	MESH
MESH:D009072	Moyamoya Disease	Primary Moyamoya Disease	MESH
MESH:D009072	Moyamoya Disease	Primary Moyamoya Diseases	MESH
MESH:D009072	Moyamoya Disease	Progressive Intracranial Occlusive Arteropathy (Moyamoya)	MESH
MESH:D009072	Moyamoya Disease	Secondary Moyamoya Disease	MESH
MESH:D009078	Mucocele	Mucocele	MESH
MESH:D009078	Mucocele	Mucoceles	MESH
MESH:D009080	Mucocutaneous Lymph Node Syndrome	Kawasaki	MESH
MESH:D009080	Mucocutaneous Lymph Node Syndrome	Kawasaki Disease	MESH
MESH:D009080	Mucocutaneous Lymph Node Syndrome	Kawasaki Syndrome	MESH
MESH:D009080	Mucocutaneous Lymph Node Syndrome	Mucocutaneous Lymph Node Syndrome	MESH
MESH:D009081	Mucolipidoses	Cherry Red Spot Myoclonus Syndrome	MESH
MESH:D009081	Mucolipidoses	Cherry Red Spot-Myoclonus Syndrome	MESH
MESH:D009081	Mucolipidoses	Ganglioside Sialidase Deficiency	MESH
MESH:D009081	Mucolipidoses	Ganglioside Sialidase Deficiency Disease	MESH
MESH:D009081	Mucolipidoses	Glycoprotein Neuraminidase Deficiencies	MESH
MESH:D009081	Mucolipidoses	Glycoprotein Neuraminidase Deficiency	MESH
MESH:D009081	Mucolipidoses	I Cell Disease	MESH
MESH:D009081	Mucolipidoses	I-Cell Disease	MESH
MESH:D009081	Mucolipidoses	I-Cell Diseases	MESH
MESH:D009081	Mucolipidoses	Inclusion Cell Disease	MESH
MESH:D009081	Mucolipidoses	Inclusion Cell Diseases	MESH
MESH:D009081	Mucolipidoses	Lipomucopolysaccharidoses	MESH
MESH:D009081	Mucolipidoses	Lipomucopolysaccharidosis	MESH
MESH:D009081	Mucolipidoses	Mucolipidoses	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis I	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis II	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis III	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis III Alpha Beta	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis IIIa	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis IV	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis Type 1	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis Type I	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis Type II	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis Type III	MESH
MESH:D009081	Mucolipidoses	Mucolipidosis Type IV	MESH
MESH:D009081	Mucolipidoses	Myoclonus Cherry Red Spot Syndrome	MESH
MESH:D009081	Mucolipidoses	Myoclonus-Cherry Red Spot Syndrome	MESH
MESH:D009081	Mucolipidoses	Pseudo Hurler Polydystrophy	MESH
MESH:D009081	Mucolipidoses	Pseudo-Hurler Polydystrophy	MESH
MESH:D009081	Mucolipidoses	Psuedo Hurler	MESH
MESH:D009081	Mucolipidoses	Psuedo Hurler Disease	MESH
MESH:D009081	Mucolipidoses	Psuedo-Hurler	MESH
MESH:D009081	Mucolipidoses	Psuedo-Hurler Disease	MESH
MESH:D009081	Mucolipidoses	Psuedo-Hurler Diseases	MESH
MESH:D009081	Mucolipidoses	Sialidoses	MESH
MESH:D009081	Mucolipidoses	Sialidosis	MESH
MESH:D009081	Mucolipidoses	Sialolipidoses	MESH
MESH:D009081	Mucolipidoses	Sialolipidosis	MESH
MESH:D009081	Mucolipidoses	Type I Mucolipidoses	MESH
MESH:D009081	Mucolipidoses	Type I Mucolipidosis	MESH
MESH:D009081	Mucolipidoses	Type II Mucolipidoses	MESH
MESH:D009081	Mucolipidoses	Type II Mucolipidosis	MESH
MESH:D009081	Mucolipidoses	Type III Mucolipidoses	MESH
MESH:D009081	Mucolipidoses	Type III Mucolipidosis	MESH
MESH:D009081	Mucolipidoses	Type IV Mucolipidoses	MESH
MESH:D009081	Mucolipidoses	Type IV Mucolipidosis	MESH
MESH:D009083	Mucopolysaccharidoses	Mucopolysaccharidoses	MESH
MESH:D009083	Mucopolysaccharidoses	Mucopolysaccharidosis	MESH
MESH:D009084	Mucopolysaccharidosis III	Acetyl CoA:alpha Glucosaminide N Acetyltransferase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	Acetyl-CoA:alpha-Glucosaminide N-Acetyltransferase Deficiencies	MESH
MESH:D009084	Mucopolysaccharidosis III	Acetyl-CoA:alpha-Glucosaminide N-Acetyltransferase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	Heparan Sulfate Sulfatase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS 3 A	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS 3 B	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS 3 C	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS 3 D	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS III A	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS III B	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS III C	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS III D	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS IIIA	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS IIIB	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS IIIC	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS IIID	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS IIIDs	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS3A	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS3B	MESH
MESH:D009084	Mucopolysaccharidosis III	MPS3C	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis 3	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis III	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis IIIs	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type 3 A	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type 3 A Sanfilippo Syndrome	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type 3 B	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type 3 C	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type 3 D	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIIA	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIIAs	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIIB	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIIBs	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIIC	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIICs	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIID	MESH
MESH:D009084	Mucopolysaccharidosis III	Mucopolysaccharidosis Type IIIDs	MESH
MESH:D009084	Mucopolysaccharidosis III	N Acetyl alpha D Glucosaminidase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	N Acetylglucosamine 6 Sulfatase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	N Acetylglucosamine 6 Sulfate Sulfatase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	N-Acetyl-alpha-D-Glucosaminidase Deficiencies	MESH
MESH:D009084	Mucopolysaccharidosis III	N-Acetyl-alpha-D-Glucosaminidase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	N-Acetylglucosamine-6-Sulfatase Deficiencies	MESH
MESH:D009084	Mucopolysaccharidosis III	N-Acetylglucosamine-6-Sulfatase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	N-Acetylglucosamine-6-Sulfate Sulfatase Deficiencies	MESH
MESH:D009084	Mucopolysaccharidosis III	N-Acetylglucosamine-6-Sulfate Sulfatase Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	NAGLU Deficiencies	MESH
MESH:D009084	Mucopolysaccharidosis III	NAGLU Deficiency	MESH
MESH:D009084	Mucopolysaccharidosis III	Polydystrophic Oligophrenia	MESH
MESH:D009084	Mucopolysaccharidosis III	Polydystrophic Oligophrenias	MESH
MESH:D009084	Mucopolysaccharidosis III	San Filippo Syndrome	MESH
MESH:D009084	Mucopolysaccharidosis III	San Filippo's Syndrome	MESH
MESH:D009084	Mucopolysaccharidosis III	San Filippos Syndrome	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippo Syndrome	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippo Syndrome A	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippo Syndrome B	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippo Syndrome C	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippo Syndrome D	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippo Syndromes	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippo's Syndrome	MESH
MESH:D009084	Mucopolysaccharidosis III	Sanfilippos Syndrome	MESH
MESH:D009084	Mucopolysaccharidosis III	Sulfamidase Deficiencies	MESH
MESH:D009084	Mucopolysaccharidosis III	Sulfamidase Deficiency	MESH
MESH:D009085	Mucopolysaccharidosis IV	Eccentro Osteochondrodysplasia	MESH
MESH:D009085	Mucopolysaccharidosis IV	Eccentro-Osteochondrodysplasia	MESH
MESH:D009085	Mucopolysaccharidosis IV	Eccentro-Osteochondrodysplasias	MESH
MESH:D009085	Mucopolysaccharidosis IV	Eccentroosteochondrodysplasia	MESH
MESH:D009085	Mucopolysaccharidosis IV	Eccentroosteochondrodysplasias	MESH
MESH:D009085	Mucopolysaccharidosis IV	GALNS Deficiencies	MESH
MESH:D009085	Mucopolysaccharidosis IV	GALNS Deficiency	MESH
MESH:D009085	Mucopolysaccharidosis IV	Galactosamine 6 Sulfatase Deficiency	MESH
MESH:D009085	Mucopolysaccharidosis IV	Galactosamine-6-Sulfatase Deficiencies	MESH
MESH:D009085	Mucopolysaccharidosis IV	Galactosamine-6-Sulfatase Deficiency	MESH
MESH:D009085	Mucopolysaccharidosis IV	MPS IV A	MESH
MESH:D009085	Mucopolysaccharidosis IV	MPS IV B	MESH
MESH:D009085	Mucopolysaccharidosis IV	MPS IVA	MESH
MESH:D009085	Mucopolysaccharidosis IV	MPS IVB	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio A	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio A Disease	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio B	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio B Disease	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio B Syndrome	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio Disease	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio Syndrome	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio Syndrome A	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio Syndrome B	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio Syndromes	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio's	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio's Disease	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio's Disease Type B	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio's Syndrome	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio-B	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquio-B Disease	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquios	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquios Disease	MESH
MESH:D009085	Mucopolysaccharidosis IV	Morquios Syndrome	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis 4	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis 4B	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis 4Bs	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis IV	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis Type IV	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis Type IV A	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis Type IV B	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis Type IVA	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis Type IVB	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis Type IVBs	MESH
MESH:D009085	Mucopolysaccharidosis IV	Mucopolysaccharidosis Type IVs	MESH
MESH:D009087	Mucopolysaccharidosis VI	ARSB Deficiencies	MESH
MESH:D009087	Mucopolysaccharidosis VI	ARSB Deficiency	MESH
MESH:D009087	Mucopolysaccharidosis VI	Arylsulfatase B Deficiencies	MESH
MESH:D009087	Mucopolysaccharidosis VI	Arylsulfatase B Deficiency	MESH
MESH:D009087	Mucopolysaccharidosis VI	Maroteaux Lamy Syndrome	MESH
MESH:D009087	Mucopolysaccharidosis VI	Maroteaux-Lamy Syndrome	MESH
MESH:D009087	Mucopolysaccharidosis VI	Mucopolysaccharidosis 6	MESH
MESH:D009087	Mucopolysaccharidosis VI	Mucopolysaccharidosis Type 6	MESH
MESH:D009087	Mucopolysaccharidosis VI	Mucopolysaccharidosis Type VI	MESH
MESH:D009087	Mucopolysaccharidosis VI	Mucopolysaccharidosis VI	MESH
MESH:D009087	Mucopolysaccharidosis VI	N-Acetylgalactosamine-4-Sulfatase Deficiencies	MESH
MESH:D009087	Mucopolysaccharidosis VI	N-Acetylgalactosamine-4-Sulfatase Deficiency	MESH
MESH:D009087	Mucopolysaccharidosis VI	Polydystrophic Dwarfism	MESH
MESH:D009091	Mucormycosis	Mucorales Infection	MESH
MESH:D009091	Mucormycosis	Mucorales Infections	MESH
MESH:D009091	Mucormycosis	Mucormycose	MESH
MESH:D009091	Mucormycosis	Mucormycoses	MESH
MESH:D009091	Mucormycosis	Mucormycosis	MESH
MESH:D009100	Multiple Carboxylase Deficiency	Combined Carboxylase Deficiencies	MESH
MESH:D009100	Multiple Carboxylase Deficiency	Combined Carboxylase Deficiency	MESH
MESH:D009100	Multiple Carboxylase Deficiency	Multiple Carboxylase Deficiencies	MESH
MESH:D009100	Multiple Carboxylase Deficiency	Multiple Carboxylase Deficiency	MESH
MESH:D009101	Multiple Myeloma	Kahler	MESH
MESH:D009101	Multiple Myeloma	Kahler Disease	MESH
MESH:D009101	Multiple Myeloma	Multiple Myeloma	MESH
MESH:D009101	Multiple Myeloma	Multiple Myelomas	MESH
MESH:D009101	Multiple Myeloma	Myeloma Multiple	MESH
MESH:D009101	Multiple Myeloma	Myeloma-Multiple	MESH
MESH:D009101	Multiple Myeloma	Myeloma-Multiples	MESH
MESH:D009101	Multiple Myeloma	Myelomatoses	MESH
MESH:D009101	Multiple Myeloma	Myelomatosis	MESH
MESH:D009101	Multiple Myeloma	Plasma Cell Myeloma	MESH
MESH:D009101	Multiple Myeloma	Plasma Cell Myelomas	MESH
MESH:D009101	Multiple Myeloma	Plasma-Cell Myeloma	MESH
MESH:D009101	Multiple Myeloma	Plasma-Cell Myelomas	MESH
MESH:D009102	Multiple Organ Failure	MODS	MESH
MESH:D009102	Multiple Organ Failure	Multiple Organ Dysfunction Syndrome	MESH
MESH:D009102	Multiple Organ Failure	Multiple Organ Failure	MESH
MESH:D009102	Multiple Organ Failure	Multiple Organ Failures	MESH
MESH:D009103	Multiple Sclerosis	Disseminated Sclerosis	MESH
MESH:D009103	Multiple Sclerosis	MS (Multiple Sclerosis)	MESH
MESH:D009103	Multiple Sclerosis	Multiple Sclerosis	MESH
MESH:D009104	Multiple Trauma	Multiple Injuries	MESH
MESH:D009104	Multiple Trauma	Multiple Injury	MESH
MESH:D009104	Multiple Trauma	Multiple Trauma	MESH
MESH:D009104	Multiple Trauma	Multiple Traumas	MESH
MESH:D009104	Multiple Trauma	Multiple Wound	MESH
MESH:D009104	Multiple Trauma	Multiple Wounds	MESH
MESH:D009104	Multiple Trauma	Polytrauma	MESH
MESH:D009104	Multiple Trauma	Polytraumas	MESH
MESH:D009105	Dissociative Identity Disorder	Dissociative Identity Disorder	MESH
MESH:D009105	Dissociative Identity Disorder	Dual Personality	MESH
MESH:D009105	Dissociative Identity Disorder	Multiple Identity Disorder	MESH
MESH:D009105	Dissociative Identity Disorder	Multiple Identity Disorders	MESH
MESH:D009105	Dissociative Identity Disorder	Multiple Personalities	MESH
MESH:D009105	Dissociative Identity Disorder	Multiple Personality	MESH
MESH:D009105	Dissociative Identity Disorder	Multiple Personality Disorder	MESH
MESH:D009105	Dissociative Identity Disorder	Multiple Personality Disorders	MESH
MESH:D009107	Mumps	Epidemic Parotitides	MESH
MESH:D009107	Mumps	Epidemic Parotitis	MESH
MESH:D009107	Mumps	Mumps	MESH
MESH:D009110	Munchausen Syndrome	Hospital Addiction Syndrome	MESH
MESH:D009110	Munchausen Syndrome	Hospital-Addiction Syndrome	MESH
MESH:D009110	Munchausen Syndrome	Hospital-Addiction Syndromes	MESH
MESH:D009110	Munchausen Syndrome	Munchausen Syndrome	MESH
MESH:D009110	Munchausen Syndrome	Munchhausen Syndrome	MESH
MESH:D009120	Muscle Cramp	Cramp	MESH
MESH:D009120	Muscle Cramp	Cramps	MESH
MESH:D009120	Muscle Cramp	Limb Cramp	MESH
MESH:D009120	Muscle Cramp	Limb Cramps	MESH
MESH:D009120	Muscle Cramp	Muscle Cramp	MESH
MESH:D009120	Muscle Cramp	Muscle Cramps	MESH
MESH:D009120	Muscle Cramp	Muscular Cramp	MESH
MESH:D009120	Muscle Cramp	Muscular Cramps	MESH
MESH:D009122	Muscle Hypertonia	Detrusor Muscle Hypertonia	MESH
MESH:D009122	Muscle Hypertonia	Detrusor Muscle Hypertonias	MESH
MESH:D009122	Muscle Hypertonia	Hypermyotonia	MESH
MESH:D009122	Muscle Hypertonia	Hypermyotonias	MESH
MESH:D009122	Muscle Hypertonia	Infantile Hypertonia	MESH
MESH:D009122	Muscle Hypertonia	Infantile Hypertonias	MESH
MESH:D009122	Muscle Hypertonia	Muscle Hypertonia	MESH
MESH:D009122	Muscle Hypertonia	Muscle Hypertonias	MESH
MESH:D009122	Muscle Hypertonia	Muscle Tone Increased	MESH
MESH:D009122	Muscle Hypertonia	Muscular Hypertonicities	MESH
MESH:D009122	Muscle Hypertonia	Muscular Hypertonicity	MESH
MESH:D009122	Muscle Hypertonia	Neonatal Hypertonia	MESH
MESH:D009122	Muscle Hypertonia	Neonatal Hypertonias	MESH
MESH:D009122	Muscle Hypertonia	Sphincter Hypertonia	MESH
MESH:D009122	Muscle Hypertonia	Sphincter Hypertonias	MESH
MESH:D009122	Muscle Hypertonia	Transient Hypertonia	MESH
MESH:D009122	Muscle Hypertonia	Transient Hypertonias	MESH
MESH:D009123	Muscle Hypotonia	Decreased Muscle Tone	MESH
MESH:D009123	Muscle Hypotonia	Flaccid Muscle Tone	MESH
MESH:D009123	Muscle Hypotonia	Floppy Muscle	MESH
MESH:D009123	Muscle Hypotonia	Floppy Muscles	MESH
MESH:D009123	Muscle Hypotonia	Hypomyotonia	MESH
MESH:D009123	Muscle Hypotonia	Hypotonia	MESH
MESH:D009123	Muscle Hypotonia	Muscle Flaccidity	MESH
MESH:D009123	Muscle Hypotonia	Muscle Hypotonia	MESH
MESH:D009123	Muscle Hypotonia	Muscle Hypotony	MESH
MESH:D009123	Muscle Hypotonia	Muscle Tone Atonic	MESH
MESH:D009123	Muscle Hypotonia	Muscle Tone Atonics	MESH
MESH:D009123	Muscle Hypotonia	Muscle Tone Poor	MESH
MESH:D009123	Muscle Hypotonia	Muscular Flaccidities	MESH
MESH:D009123	Muscle Hypotonia	Muscular Flaccidity	MESH
MESH:D009123	Muscle Hypotonia	Muscular Hypotonia	MESH
MESH:D009123	Muscle Hypotonia	Neonatal Hypotonia	MESH
MESH:D009123	Muscle Hypotonia	Neonatal Hypotonias	MESH
MESH:D009123	Muscle Hypotonia	Unilateral Hypotonia	MESH
MESH:D009127	Muscle Rigidity	Catatonic Rigidity	MESH
MESH:D009127	Muscle Rigidity	Cogwheel Rigidities	MESH
MESH:D009127	Muscle Rigidity	Cogwheel Rigidity	MESH
MESH:D009127	Muscle Rigidity	Extensor Rigidity	MESH
MESH:D009127	Muscle Rigidity	Extrapyramidal Rigidity	MESH
MESH:D009127	Muscle Rigidity	Gegenhalten	MESH
MESH:D009127	Muscle Rigidity	Gegenhaltens	MESH
MESH:D009127	Muscle Rigidity	Muscle Rigidity	MESH
MESH:D009127	Muscle Rigidity	Muscular Rigidity	MESH
MESH:D009127	Muscle Rigidity	Nuchal Rigidity	MESH
MESH:D009128	Muscle Spasticity	Clasp Knife Spasticity	MESH
MESH:D009128	Muscle Spasticity	Clasp-Knife Spasticity	MESH
MESH:D009128	Muscle Spasticity	Muscle Spasticity	MESH
MESH:D009128	Muscle Spasticity	Spastic	MESH
MESH:D009133	Muscular Atrophy	Muscle Atrophies	MESH
MESH:D009133	Muscular Atrophy	Muscle Atrophy	MESH
MESH:D009133	Muscular Atrophy	Muscular Atrophies	MESH
MESH:D009133	Muscular Atrophy	Muscular Atrophy	MESH
MESH:D009133	Muscular Atrophy	Neurogenic Muscular Atrophies	MESH
MESH:D009133	Muscular Atrophy	Neurogenic Muscular Atrophy	MESH
MESH:D009133	Muscular Atrophy	Neurotrophic Muscular Atrophies	MESH
MESH:D009133	Muscular Atrophy	Neurotrophic Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Adult Onset Spinal Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Adult Spinal Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Adult-Onset Spinal Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Bulbospinal Neuronopathies	MESH
MESH:D009134	Muscular Atrophy, Spinal	Bulbospinal Neuronopathy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Distal Spinal Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Hereditary Motor Neuronopathies	MESH
MESH:D009134	Muscular Atrophy, Spinal	Hereditary Motor Neuronopathy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Myelopathic Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Oculopharyngeal Spinal Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Progressive Muscular Atrophies	MESH
MESH:D009134	Muscular Atrophy, Spinal	Progressive Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Progressive Myelopathic Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Progressive Proximal Myelopathic Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Scapuloperoneal Form of Spinal Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Scapuloperoneal Spinal Muscular Atrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Spinal Amyotrophies	MESH
MESH:D009134	Muscular Atrophy, Spinal	Spinal Amyotrophy	MESH
MESH:D009134	Muscular Atrophy, Spinal	Spinal Muscular Atrophy	MESH
MESH:D009135	Muscular Diseases	Muscle Disorder	MESH
MESH:D009135	Muscular Diseases	Muscle Disorders	MESH
MESH:D009135	Muscular Diseases	Muscular Disease	MESH
MESH:D009135	Muscular Diseases	Muscular Diseases	MESH
MESH:D009135	Muscular Diseases	Myopathic Condition	MESH
MESH:D009135	Muscular Diseases	Myopathic Conditions	MESH
MESH:D009135	Muscular Diseases	Myopathies	MESH
MESH:D009135	Muscular Diseases	Myopathy	MESH
MESH:D009136	Muscular Dystrophies	Muscular Dystrophies	MESH
MESH:D009136	Muscular Dystrophies	Muscular Dystrophy	MESH
